Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
93005036,2/28/2020 16:28,2/28/2020 16:31,70005,170,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Subscriber
93005039,2/28/2020 16:28,2/28/2020 16:31,70339,185,1004,First Ave & B St (T Station),1049,S 12th St & E Carson St,Subscriber
93005055,2/28/2020 16:29,2/28/2020 16:41,70067,751,49671,9th St & Penn Ave,49611,24th St & Smallman St,Subscriber
93005067,2/28/2020 16:30,2/28/2020 16:36,70688,342,1017,21st St & Penn Ave,49641,11th St & Penn Ave,Subscriber
93005259,2/28/2020 16:41,2/28/2020 16:54,70301,779,1003,First Ave & Smithfield St,1049,S 12th St & E Carson St,Subscriber
93005327,2/28/2020 16:46,2/28/2020 17:10,70529,1444,49611,24th St & Smallman St,1000,Liberty Ave & Stanwix St,Subscriber
93005378,2/28/2020 16:49,2/28/2020 16:56,70574,458,1053,Hamilton Ave & Zodiac Way,1053,Hamilton Ave & Zodiac Way,Subscriber
93005602,2/28/2020 17:03,2/28/2020 17:52,70664,2925,49641,11th St & Penn Ave,1060,Penn Ave & 29th St,Subscriber
93005651,2/28/2020 17:07,2/28/2020 17:24,70608,1024,49651,Grant St & Strawberry Way,1061,33rd St & Penn Ave,Customer
93005730,2/28/2020 17:12,2/28/2020 17:18,70585,377,1099,Forbes Ave & S Craig St,49301,Centre Ave & N Craig St,Subscriber
93005756,2/28/2020 17:13,2/28/2020 17:25,70351,722,1002,Third Ave & Wood St,1074,South Side Trail & S 4th St,Customer
93005937,2/28/2020 17:26,2/28/2020 17:33,70585,410,49301,Centre Ave & N Craig St,1099,Forbes Ave & S Craig St,Subscriber
93006081,2/28/2020 17:36,2/28/2020 17:37,70655,91,1060,Penn Ave & 29th St,1060,Penn Ave & 29th St,Subscriber
93006102,2/28/2020 17:37,2/28/2020 17:45,70214,458,1060,Penn Ave & 29th St,1059,Burns White Center at 3 Crossings,Customer
93006136,2/28/2020 17:39,2/28/2020 17:45,70674,412,49611,24th St & Smallman St,1061,33rd St & Penn Ave,Subscriber
93006237,2/28/2020 17:45,2/28/2020 17:57,70585,746,1099,Forbes Ave & S Craig St,1029,Alder St & S Highland Ave,Subscriber
93006239,2/28/2020 17:45,2/28/2020 17:53,70503,526,1026,Penn Ave & S Whitfield St,49401,Stanton Ave & N Negley Ave,Subscriber
93006345,2/28/2020 17:51,2/28/2020 17:55,70248,224,1032,Walnut St & College St,1027,Shady Ave & Ellsworth Ave,Subscriber
93006620,2/28/2020 18:10,2/28/2020 18:15,70198,258,1027,Shady Ave & Ellsworth Ave,1032,Walnut St & College St,Subscriber
93006762,2/28/2020 18:20,2/28/2020 18:32,70164,671,1038,Boulevard of the Allies & Parkview Ave,49301,Centre Ave & N Craig St,Subscriber
93006809,2/28/2020 18:23,2/28/2020 18:29,70223,384,1019,42nd St & Butler St,49501,Penn Ave & 39th St,Customer
93006894,2/28/2020 18:30,2/28/2020 18:35,70084,306,1056,Wood St & Sixth Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
93006936,2/28/2020 18:33,2/28/2020 18:38,70573,312,1003,First Ave & Smithfield St,1056,Wood St & Sixth Ave,Subscriber
93007378,2/28/2020 19:04,2/28/2020 19:26,70561,1309,49701,Third Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),Customer
93007593,2/28/2020 19:19,2/28/2020 19:28,70527,529,1056,Wood St & Sixth Ave,1017,21st St & Penn Ave,Customer
93007747,2/28/2020 19:30,2/28/2020 19:38,70674,471,1061,33rd St & Penn Ave,,BIKE 70674,Subscriber
93007813,2/28/2020 19:35,2/29/2020 10:04,70595,52180,1054,Smithfield St & Fourth Ave,1049,S 12th St & E Carson St,Subscriber
93007836,2/28/2020 19:37,2/28/2020 19:56,70293,1158,1094,O'Hara St & Desoto St,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
93008397,2/28/2020 20:29,2/28/2020 20:38,70601,521,1037,Frew St & Schenley Dr,49301,Centre Ave & N Craig St,Subscriber
93008477,2/28/2020 20:39,2/28/2020 20:43,70005,283,1017,21st St & Penn Ave,49621,14th St & Penn Ave,Subscriber
93008577,2/28/2020 20:49,2/29/2020 9:40,70579,46284,1009,12th St & Penn Ave,49691,Liberty Ave & 6th St,Subscriber
93008933,2/28/2020 21:31,2/28/2020 21:46,70164,859,49301,Centre Ave & N Craig St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
93009150,2/28/2020 22:01,2/29/2020 9:38,70067,41821,49611,24th St & Smallman St,49671,9th St & Penn Ave,Subscriber
93009366,2/28/2020 22:40,2/28/2020 23:00,70084,1209,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1049,S 12th St & E Carson St,Subscriber
93009924,2/29/2020 0:34,2/29/2020 0:38,70528,261,49951,Butler St & 36th St,49601,Smallman St & 31st St,Subscriber
93010105,2/29/2020 1:13,2/29/2020 1:19,70250,340,1014,Ridge Ave & Brighton Rd (CCAC),,BIKE 70250,Customer
93010324,2/29/2020 1:51,2/29/2020 2:04,70250,773,,BIKE 70250,1015,Federal St & E North Ave,Customer
93010552,2/29/2020 2:22,2/29/2020 2:29,70279,394,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
93010568,2/29/2020 2:23,2/29/2020 2:32,70480,562,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
93010572,2/29/2020 2:24,2/29/2020 2:33,70593,567,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
93018840,2/29/2020 8:50,2/29/2020 8:57,70467,475,1043,S Millvale Ave & Centre Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
93019571,2/29/2020 9:16,2/29/2020 9:58,70058,2561,49801,Microsoft,49801,Microsoft,Customer
93019726,2/29/2020 9:21,2/29/2020 9:31,70547,572,49881,Arch St & Jacksonia St,1001,Forbes Ave & Market Square,Subscriber
93020243,2/29/2020 9:43,2/29/2020 9:47,70337,248,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
93020800,2/29/2020 10:06,2/29/2020 10:12,70670,365,49401,Stanton Ave & N Negley Ave,1024,S Negley Ave & Baum Blvd,Subscriber
93020840,2/29/2020 10:08,2/29/2020 10:26,70106,1106,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
93021464,2/29/2020 10:36,2/29/2020 10:38,70601,112,49301,Centre Ave & N Craig St,,BIKE 70601,Subscriber
93021571,2/29/2020 10:40,2/29/2020 10:47,70601,373,,BIKE 70601,,BIKE 70601,Subscriber
93021952,2/29/2020 10:56,2/29/2020 12:02,70595,3925,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
93023356,2/29/2020 11:55,2/29/2020 14:49,70601,10391,1099,Forbes Ave & S Craig St,1099,Forbes Ave & S Craig St,Subscriber
93023361,2/29/2020 11:56,2/29/2020 12:07,70104,691,1014,Ridge Ave & Brighton Rd (CCAC),1001,Forbes Ave & Market Square,Customer
93023819,2/29/2020 12:14,2/29/2020 12:19,70120,297,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
93023898,2/29/2020 12:17,2/29/2020 12:46,70298,1711,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
93024260,2/29/2020 12:32,2/29/2020 13:33,70658,3673,1045,S 27th St & Sidney St. (Southside Works),1049,S 12th St & E Carson St,Subscriber
93025158,2/29/2020 13:13,2/29/2020 13:21,70164,484,1038,Boulevard of the Allies & Parkview Ave,1099,Forbes Ave & S Craig St,Subscriber
93025777,2/29/2020 13:42,2/29/2020 13:56,70383,846,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1014,Ridge Ave & Brighton Rd (CCAC),Customer
93026611,2/29/2020 14:21,2/29/2020 14:23,70639,104,1043,S Millvale Ave & Centre Ave,1043,S Millvale Ave & Centre Ave,Customer
93026835,2/29/2020 14:33,2/29/2020 14:49,70243,968,49271,S Craig St & 5th Ave,49501,Penn Ave & 39th St,Customer
93027144,2/29/2020 14:49,2/29/2020 15:13,70551,1450,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Customer
93027572,2/29/2020 15:12,2/29/2020 15:29,70658,985,1049,S 12th St & E Carson St,,BIKE 70658,Customer
93027954,2/29/2020 15:35,2/29/2020 16:12,70130,2208,1047,S 22nd St & E Carson St,1026,Penn Ave & S Whitfield St,Customer
93027955,2/29/2020 15:35,3/1/2020 8:15,70141,59960,1047,S 22nd St & E Carson St,1026,Penn Ave & S Whitfield St,Customer
93028732,2/29/2020 16:26,2/29/2020 16:36,70462,588,1018,Butler St & Stanton Ave,1019,42nd St & Butler St,Subscriber
93028942,2/29/2020 16:40,2/29/2020 16:47,70173,416,1084,Hot Metal St & Tunnel Blvd,1047,S 22nd St & E Carson St,Subscriber
93029038,2/29/2020 16:48,2/29/2020 17:16,70638,1702,1061,33rd St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
93029370,2/29/2020 17:09,2/29/2020 17:14,70331,299,1099,Forbes Ave & S Craig St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
93029795,2/29/2020 17:39,2/29/2020 17:45,70123,352,1026,Penn Ave & S Whitfield St,49391,E Liberty Blvd & Negley Ave,Subscriber
93030032,2/29/2020 17:56,2/29/2020 18:08,70551,714,1048,S 18th St & Sidney St,1052,McNulty Dr & Forbes Ave,Subscriber
93030464,2/29/2020 18:24,2/29/2020 18:33,70327,541,1043,S Millvale Ave & Centre Ave,1023,Liberty Ave & Baum Blvd,Subscriber
93031461,2/29/2020 19:22,2/29/2020 19:40,70296,1069,1097,Tennyson Ave & Fifth Ave,1045,S 27th St & Sidney St. (Southside Works),Subscriber
93031574,2/29/2020 19:29,2/29/2020 19:40,70257,663,49401,Stanton Ave & N Negley Ave,1029,Alder St & S Highland Ave,Subscriber
93032361,2/29/2020 20:21,2/29/2020 20:36,70322,918,1024,S Negley Ave & Baum Blvd,1043,S Millvale Ave & Centre Ave,Subscriber
93032707,2/29/2020 20:45,2/29/2020 20:53,70612,484,1037,Frew St & Schenley Dr,49301,Centre Ave & N Craig St,Subscriber
93032852,2/29/2020 20:56,2/29/2020 21:05,70257,576,1029,Alder St & S Highland Ave,49401,Stanton Ave & N Negley Ave,Subscriber
93033440,2/29/2020 21:43,3/1/2020 15:17,70306,63286,1049,S 12th St & E Carson St,1051,Transit,Customer
93033472,2/29/2020 21:46,2/29/2020 22:36,70639,3050,1043,S Millvale Ave & Centre Ave,1043,S Millvale Ave & Centre Ave,Customer
93033478,2/29/2020 21:46,2/29/2020 22:36,70533,2997,1043,S Millvale Ave & Centre Ave,1043,S Millvale Ave & Centre Ave,Customer
93033732,2/29/2020 22:15,2/29/2020 22:27,70552,724,1016,17th St & Penn Ave,,BIKE 70552,Subscriber
93033827,2/29/2020 22:28,2/29/2020 22:35,70499,433,1049,S 12th St & E Carson St,,BIKE 70499,Customer
93033893,2/29/2020 22:35,2/29/2020 22:39,70194,233,1034,Ellsworth Ave & N Neville St,1043,S Millvale Ave & Centre Ave,Customer
93033930,2/29/2020 22:40,2/29/2020 22:48,70499,458,,BIKE 70499,,BIKE 70499,Customer
93034004,2/29/2020 22:48,2/29/2020 22:59,70688,673,49641,11th St & Penn Ave,49611,24th St & Smallman St,Customer
93034036,2/29/2020 22:52,2/29/2020 22:59,70528,369,49621,14th St & Penn Ave,49611,24th St & Smallman St,Customer
93034092,2/29/2020 23:01,2/29/2020 23:13,70551,710,1052,McNulty Dr & Forbes Ave,1047,S 22nd St & E Carson St,Subscriber
93034318,2/29/2020 23:36,2/29/2020 23:42,70649,360,1021,Taylor St & Liberty Ave,1019,42nd St & Butler St,Subscriber
93034330,2/29/2020 23:38,2/29/2020 23:50,70067,718,49671,9th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
93034331,2/29/2020 23:38,2/29/2020 23:49,70641,608,49671,9th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
93034339,2/29/2020 23:41,2/29/2020 23:53,70499,710,,BIKE 70499,,BIKE 70499,Customer
93034349,2/29/2020 23:42,3/1/2020 0:21,70429,2293,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
93034482,3/1/2020 0:03,3/1/2020 0:07,70185,282,1019,42nd St & Butler St,1018,Butler St & Stanton Ave,Subscriber
93034543,3/1/2020 0:14,3/1/2020 0:19,70499,308,,BIKE 70499,1049,S 12th St & E Carson St,Customer
93034574,3/1/2020 0:19,3/1/2020 0:34,70460,897,1046,S 25th St & E Carson St,1044,Zulema St & Coltart Ave,Customer
93034916,3/1/2020 1:19,3/1/2020 1:45,70638,1594,1012,North Shore Trail & Fort Duquesne Bridge,1048,S 18th St & Sidney St,Customer
93035263,3/1/2020 2:13,3/1/2020 2:20,70116,396,49561,Butler St & 48th St,,BIKE 70116,Customer
93035332,3/1/2020 2:24,3/1/2020 2:40,70590,964,49561,Butler St & 48th St,49561,Butler St & 48th St,Customer
93044610,3/1/2020 7:46,3/1/2020 7:54,70368,480,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Customer
93045023,3/1/2020 7:54,3/1/2020 8:08,70612,821,49301,Centre Ave & N Craig St,1038,Boulevard of the Allies & Parkview Ave,Customer
93049026,3/1/2020 9:08,3/1/2020 9:21,70535,809,1021,Taylor St & Liberty Ave,1017,21st St & Penn Ave,Subscriber
93049613,3/1/2020 9:19,3/1/2020 9:26,70653,430,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Subscriber
93050845,3/1/2020 9:41,3/1/2020 9:50,70679,533,49881,Arch St & Jacksonia St,1001,Forbes Ave & Market Square,Subscriber
93051447,3/1/2020 9:52,3/1/2020 10:12,70655,1197,1060,Penn Ave & 29th St,49301,Centre Ave & N Craig St,Subscriber
93051698,3/1/2020 9:57,3/1/2020 10:01,70687,198,1099,Forbes Ave & S Craig St,1093,S Bouquet Ave & Sennott St,Subscriber
93052451,3/1/2020 10:12,3/2/2020 8:27,70645,80127,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Subscriber
93052702,3/1/2020 10:16,3/1/2020 10:26,70608,603,1002,Third Ave & Wood St,1049,S 12th St & E Carson St,Subscriber
93053985,3/1/2020 10:43,3/1/2020 10:56,70333,771,1034,Ellsworth Ave & N Neville St,1043,S Millvale Ave & Centre Ave,Customer
93053986,3/1/2020 10:43,3/1/2020 10:59,70550,918,1034,Ellsworth Ave & N Neville St,1043,S Millvale Ave & Centre Ave,Customer
93055172,3/1/2020 11:09,3/1/2020 11:23,70621,822,1031,Maryland Ave & Ellsworth Ave,1025,Penn Ave & N Fairmount St,Customer
93056006,3/1/2020 11:28,3/1/2020 11:34,70123,392,49391,E Liberty Blvd & Negley Ave,1064,Frankstown Ave & E Liberty Blvd,Subscriber
93056029,3/1/2020 11:28,3/1/2020 12:04,70365,2116,49801,Microsoft,49801,Microsoft,Customer
93056077,3/1/2020 11:30,3/1/2020 11:34,70679,250,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Subscriber
93056376,3/1/2020 11:37,3/1/2020 12:16,70671,2327,49621,14th St & Penn Ave,49621,14th St & Penn Ave,Customer
93056449,3/1/2020 11:39,3/1/2020 12:16,70534,2254,49621,14th St & Penn Ave,49621,14th St & Penn Ave,Customer
93056486,3/1/2020 11:39,3/1/2020 12:15,70101,2138,49621,14th St & Penn Ave,49621,14th St & Penn Ave,Customer
93057448,3/1/2020 12:04,3/1/2020 12:16,70108,719,1088,Frazier St & Dawson St,1041,Fifth Ave & S Bouquet St,Subscriber
93057518,3/1/2020 12:06,3/1/2020 12:21,70674,954,,BIKE 70674,,BIKE 70674,Subscriber
93057709,3/1/2020 12:11,3/1/2020 12:16,70612,314,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
93057726,3/1/2020 12:11,3/1/2020 12:57,70106,2715,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
93057787,3/1/2020 12:13,3/1/2020 12:24,70638,646,1048,S 18th St & Sidney St,1052,McNulty Dr & Forbes Ave,Subscriber
93057815,3/1/2020 12:14,3/1/2020 12:27,70277,789,1009,12th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
93057985,3/1/2020 12:18,3/1/2020 12:26,70310,485,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
93057997,3/1/2020 12:19,3/1/2020 12:43,70685,1443,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1041,Fifth Ave & S Bouquet St,Subscriber
93058145,3/1/2020 12:22,3/1/2020 13:52,70679,5365,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
93058146,3/1/2020 12:22,3/1/2020 13:51,70178,5328,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
93058305,3/1/2020 12:27,3/1/2020 12:36,70612,563,1038,Boulevard of the Allies & Parkview Ave,1099,Forbes Ave & S Craig St,Subscriber
93058464,3/1/2020 12:32,3/1/2020 12:36,70202,286,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
93058842,3/1/2020 12:43,3/1/2020 13:04,70528,1248,49611,24th St & Smallman St,49301,Centre Ave & N Craig St,Customer
93059106,3/1/2020 12:52,3/1/2020 12:54,70298,106,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93059154,3/1/2020 12:55,3/1/2020 12:56,70298,109,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93059187,3/1/2020 12:56,3/1/2020 13:13,70304,1026,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
93059202,3/1/2020 12:56,3/1/2020 13:19,70674,1335,,BIKE 70674,49601,Smallman St & 31st St,Subscriber
93059217,3/1/2020 12:57,3/1/2020 13:13,70673,958,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
93059253,3/1/2020 12:58,3/1/2020 14:04,70415,3977,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93059310,3/1/2020 13:00,3/1/2020 13:09,70123,552,1064,Frankstown Ave & E Liberty Blvd,49391,E Liberty Blvd & Negley Ave,Subscriber
93059398,3/1/2020 13:03,3/1/2020 13:05,70298,93,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93059536,3/1/2020 13:08,3/1/2020 13:10,70298,112,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93059639,3/1/2020 13:12,3/1/2020 13:22,70672,639,1020,42nd & Penn Ave.,1043,S Millvale Ave & Centre Ave,Customer
93059834,3/1/2020 13:19,3/1/2020 13:27,70626,468,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
93060275,3/1/2020 13:38,3/1/2020 13:56,70192,1049,1072,Glasshouse,1047,S 22nd St & E Carson St,Subscriber
93060335,3/1/2020 13:40,3/1/2020 13:57,70663,999,1044,Zulema St & Coltart Ave,1084,Hot Metal St & Tunnel Blvd,Subscriber
93060433,3/1/2020 13:44,3/1/2020 13:51,70120,427,1038,Boulevard of the Allies & Parkview Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
93060791,3/1/2020 13:57,3/1/2020 14:10,70218,766,1074,South Side Trail & S 4th St,1084,Hot Metal St & Tunnel Blvd,Customer
93060896,3/1/2020 14:01,3/1/2020 15:34,70526,5530,1012,North Shore Trail & Fort Duquesne Bridge,1049,S 12th St & E Carson St,Customer
93060905,3/1/2020 14:02,3/1/2020 15:32,70384,5429,1012,North Shore Trail & Fort Duquesne Bridge,1049,S 12th St & E Carson St,Customer
93060910,3/1/2020 14:02,3/1/2020 15:39,70617,5822,1012,North Shore Trail & Fort Duquesne Bridge,1049,S 12th St & E Carson St,Customer
93060911,3/1/2020 14:02,3/1/2020 14:53,70351,3073,1074,South Side Trail & S 4th St,1048,S 18th St & Sidney St,Customer
93060925,3/1/2020 14:03,3/1/2020 14:06,70147,201,1072,Glasshouse,1072,Glasshouse,Customer
93060951,3/1/2020 14:04,3/1/2020 14:50,70466,2795,1072,Glasshouse,1072,Glasshouse,Customer
93061003,3/1/2020 14:06,3/1/2020 14:53,70544,2849,1074,South Side Trail & S 4th St,1048,S 18th St & Sidney St,Customer
93061058,3/1/2020 14:08,3/1/2020 14:50,70167,2554,1072,Glasshouse,1072,Glasshouse,Customer
93061207,3/1/2020 14:14,3/2/2020 8:59,70365,67491,49801,Microsoft,1015,Federal St & E North Ave,Customer
93061270,3/1/2020 14:17,3/1/2020 14:56,70556,2373,49801,Microsoft,49881,Arch St & Jacksonia St,Customer
93061298,3/1/2020 14:17,3/1/2020 14:35,70674,1056,49601,Smallman St & 31st St,,BIKE 70674,Subscriber
93061369,3/1/2020 14:20,3/1/2020 14:41,70540,1269,1029,Alder St & S Highland Ave,1068,Forbes Ave & Murray Ave,Subscriber
93061399,3/1/2020 14:22,3/1/2020 15:02,70527,2432,1017,21st St & Penn Ave,1059,Burns White Center at 3 Crossings,Customer
93061476,3/1/2020 14:25,3/1/2020 15:21,70644,3356,1069,Beacon St & Murray Ave,1069,Beacon St & Murray Ave,Customer
93061750,3/1/2020 14:38,3/1/2020 14:42,70101,211,49621,14th St & Penn Ave,49621,14th St & Penn Ave,Subscriber
93061883,3/1/2020 14:45,3/1/2020 14:59,70551,864,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
93061899,3/1/2020 14:46,3/1/2020 14:59,70173,814,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
93061956,3/1/2020 14:48,3/1/2020 14:59,70192,658,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
93062013,3/1/2020 14:51,3/1/2020 15:46,70415,3279,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93062196,3/1/2020 15:02,3/1/2020 15:17,70171,917,1068,Forbes Ave & Murray Ave,1093,S Bouquet Ave & Sennott St,Subscriber
93062308,3/1/2020 15:08,3/1/2020 15:42,70572,2050,1011,Fort Duquesne Blvd & 7th St,1019,42nd St & Butler St,Customer
93062418,3/1/2020 15:14,3/1/2020 16:02,70690,2845,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93062440,3/1/2020 15:15,3/1/2020 16:02,70446,2802,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93062582,3/1/2020 15:23,3/1/2020 15:39,70207,951,1017,21st St & Penn Ave,1019,42nd St & Butler St,Subscriber
93062599,3/1/2020 15:24,3/1/2020 16:24,70641,3594,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93062600,3/1/2020 15:24,3/1/2020 16:24,70067,3611,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93062601,3/1/2020 15:24,3/1/2020 16:25,70653,3653,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93062629,3/1/2020 15:26,3/1/2020 16:30,70234,3863,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
93062630,3/1/2020 15:26,3/1/2020 16:35,70355,4163,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
93062652,3/1/2020 15:27,3/1/2020 16:34,70295,4034,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
93062653,3/1/2020 15:27,3/1/2020 16:35,70626,4081,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
93062667,3/1/2020 15:28,3/1/2020 16:32,70416,3868,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
93062733,3/1/2020 15:31,3/1/2020 15:38,70570,425,1059,Burns White Center at 3 Crossings,,BIKE 70570,Customer
93062777,3/1/2020 15:34,3/1/2020 16:12,70527,2223,1059,Burns White Center at 3 Crossings,1072,Glasshouse,Customer
93062792,3/1/2020 15:35,3/2/2020 8:50,70630,62095,1021,Taylor St & Liberty Ave,1018,Butler St & Stanton Ave,Customer
93062839,3/1/2020 15:38,3/1/2020 16:13,70135,2092,1072,Glasshouse,1013,Isabella St & Federal St (PNC Park),Customer
93062852,3/1/2020 15:39,3/1/2020 16:12,70167,1961,1072,Glasshouse,1013,Isabella St & Federal St (PNC Park),Customer
93062870,3/1/2020 15:40,3/1/2020 15:50,70688,616,49611,24th St & Smallman St,49801,Microsoft,Customer
93062896,3/1/2020 15:42,3/1/2020 15:54,70538,708,1060,Penn Ave & 29th St,1019,42nd St & Butler St,Customer
93062917,3/1/2020 15:44,3/1/2020 15:54,70664,636,1060,Penn Ave & 29th St,1019,42nd St & Butler St,Customer
93062947,3/1/2020 15:46,3/1/2020 16:00,70251,855,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),,BIKE 70251,Subscriber
93063048,3/1/2020 15:54,3/1/2020 16:14,70528,1235,49301,Centre Ave & N Craig St,1059,Burns White Center at 3 Crossings,Customer
93063061,3/1/2020 15:55,3/1/2020 16:17,70261,1307,1011,Fort Duquesne Blvd & 7th St,49951,Butler St & 36th St,Customer
93063140,3/1/2020 16:00,3/1/2020 16:23,70084,1400,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
93063141,3/1/2020 16:00,3/2/2020 8:42,70379,60124,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
93063170,3/1/2020 16:03,3/1/2020 16:32,70426,1775,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49671,9th St & Penn Ave,Customer
93063177,3/1/2020 16:03,3/1/2020 16:32,70026,1743,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49671,9th St & Penn Ave,Customer
93063224,3/1/2020 16:06,3/1/2020 16:12,70552,396,1054,Smithfield St & Fourth Ave,1016,17th St & Penn Ave,Subscriber
93063260,3/1/2020 16:08,3/1/2020 16:51,70569,2536,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
93063413,3/1/2020 16:21,3/1/2020 16:36,70250,868,1015,Federal St & E North Ave,49691,Liberty Ave & 6th St,Customer
93063414,3/1/2020 16:21,3/1/2020 16:34,70623,742,1015,Federal St & E North Ave,49691,Liberty Ave & 6th St,Customer
93063451,3/1/2020 16:25,3/1/2020 17:34,70384,4125,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
93063458,3/1/2020 16:25,3/1/2020 17:33,70526,4080,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
93063470,3/1/2020 16:26,3/1/2020 17:32,70084,3924,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
93063516,3/1/2020 16:31,3/1/2020 16:43,70194,673,1043,S Millvale Ave & Centre Ave,1029,Alder St & S Highland Ave,Subscriber
93063540,3/1/2020 16:34,3/1/2020 17:43,70101,4146,49621,14th St & Penn Ave,1015,Federal St & E North Ave,Customer
93063542,3/1/2020 16:35,3/1/2020 17:58,70491,4981,49671,9th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
93063554,3/1/2020 16:35,3/1/2020 17:42,70534,3967,49621,14th St & Penn Ave,1015,Federal St & E North Ave,Customer
