Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
112620256,3/6/2021 13:31,3/6/2021 13:38,70802,386,49271,S Craig St & 5th Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
112620323,3/6/2021 13:34,3/6/2021 13:39,70994,326,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
112620619,3/6/2021 13:44,3/6/2021 15:12,70584,5280,49671,9th St & Penn Ave,49671,9th St & Penn Ave,Customer
112620696,3/6/2021 13:47,3/6/2021 14:03,70677,1002,1041,Fifth Ave & S Bouquet St,1097,Tennyson Ave & Fifth Ave,Subscriber
112620774,3/6/2021 13:50,3/6/2021 14:12,71174,1353,1045,S 27th St & Sidney St. (Southside Works),1074,South Side Trail & S 4th St,Customer
112620788,3/6/2021 13:50,3/6/2021 15:12,70687,4911,49671,9th St & Penn Ave,1056,Wood St & Sixth Ave,Customer
112620902,3/6/2021 13:55,3/6/2021 13:57,70775,91,1023,Liberty Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,Subscriber
112620920,3/6/2021 13:56,3/6/2021 14:30,70738,2048,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
112620952,3/6/2021 13:57,3/6/2021 14:18,71227,1260,1023,Liberty Ave & Baum Blvd,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
112620989,3/6/2021 13:59,3/6/2021 14:30,70905,1863,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
112621313,3/6/2021 14:12,3/6/2021 14:52,70967,2355,1074,South Side Trail & S 4th St,1045,S 27th St & Sidney St. (Southside Works),Customer
112621637,3/6/2021 14:27,3/6/2021 14:41,70608,849,49951,Butler St & 36th St,1017,21st St & Penn Ave,Customer
112621644,3/6/2021 14:28,3/6/2021 15:02,70641,2034,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1026,Penn Ave & S Whitfield St,Subscriber
112621711,3/6/2021 14:31,3/6/2021 14:39,70917,490,1094,O'Hara St & Desoto St,1034,Ellsworth Ave & N Neville St,Subscriber
112621766,3/6/2021 14:33,3/7/2021 15:27,71234,89602,1041,Fifth Ave & S Bouquet St,1088,Frazier St & Dawson St,Subscriber
112621780,3/6/2021 14:34,3/6/2021 14:41,70822,406,1094,O'Hara St & Desoto St,1035,Fifth Ave & S Dithridge St,Subscriber
112621843,3/6/2021 14:37,3/6/2021 14:45,71223,526,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,Subscriber
112621875,3/6/2021 14:38,3/6/2021 14:59,70579,1286,1093,S Bouquet Ave & Sennott St,49301,Centre Ave & N Craig St,Subscriber
112621918,3/6/2021 14:39,3/6/2021 14:41,70234,106,,BIKE 70234,1061,33rd St & Penn Ave ,Customer
112622020,3/6/2021 14:44,3/6/2021 14:59,71193,918,1060,Penn Ave & 29th St,1003,First Ave & Smithfield St,Subscriber
112622079,3/6/2021 14:47,3/6/2021 15:02,70234,905,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
112622084,3/6/2021 14:47,3/6/2021 15:56,70130,4123,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112622095,3/6/2021 14:48,3/6/2021 15:56,70599,4103,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112622433,3/6/2021 15:05,3/6/2021 15:09,70677,229,1097,Tennyson Ave & Fifth Ave,1094,O'Hara St & Desoto St,Subscriber
112622452,3/6/2021 15:06,3/6/2021 15:10,70234,238,1061,33rd St & Penn Ave ,,BIKE 70234,Customer
112622557,3/6/2021 15:11,3/6/2021 15:21,70917,572,1034,Ellsworth Ave & N Neville St,1041,Fifth Ave & S Bouquet St,Subscriber
112622574,3/6/2021 15:12,3/6/2021 15:19,70234,408,,BIKE 70234,,BIKE 70234,Customer
112622628,3/6/2021 15:16,3/6/2021 15:27,71160,655,1094,O'Hara St & Desoto St,49781,Fifth Ave & Miltenberger St,Customer
112622661,3/6/2021 15:18,3/6/2021 16:00,71191,2493,1033,Ivy St & Walnut St   ,1026,Penn Ave & S Whitfield St,Customer
112622703,3/6/2021 15:20,3/6/2021 16:00,70688,2360,1033,Ivy St & Walnut St   ,1026,Penn Ave & S Whitfield St,Customer
112622709,3/6/2021 15:21,3/6/2021 15:24,70234,192,,BIKE 70234,,BIKE 70234,Customer
112622796,3/6/2021 15:27,3/8/2021 11:10,70234,157390,,BIKE 70234,,BIKE 70234,Customer
112622801,3/6/2021 15:27,3/6/2021 15:37,71228,627,1068,Forbes Ave & Murray Ave,1033,Ivy St & Walnut St   ,Subscriber
112622860,3/6/2021 15:30,3/6/2021 15:55,70758,1500,1084,Hot Metal St & Tunnel Blvd,1045,S 27th St & Sidney St. (Southside Works),Customer
112622890,3/6/2021 15:32,3/6/2021 15:43,70917,668,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
112623023,3/6/2021 15:40,3/6/2021 17:56,70805,8205,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
112623034,3/6/2021 15:40,3/6/2021 18:00,70598,8411,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
112623050,3/6/2021 15:41,3/6/2021 17:57,70090,8125,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
112623100,3/6/2021 15:44,3/6/2021 16:10,71174,1523,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112623112,3/6/2021 15:46,3/6/2021 16:05,70860,1180,1041,Fifth Ave & S Bouquet St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
112623133,3/6/2021 15:47,3/6/2021 16:07,70212,1188,1021,Taylor St & Liberty Ave,1037,Frew St & Schenley Dr,Customer
112623138,3/6/2021 15:47,3/6/2021 16:07,70653,1163,1021,Taylor St & Liberty Ave,1037,Frew St & Schenley Dr,Subscriber
112623141,3/6/2021 15:47,3/6/2021 16:10,70592,1364,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112623147,3/6/2021 15:48,3/6/2021 16:05,70862,1056,1043,S Millvale Ave & Centre Ave,1069,Beacon St & Murray Ave,Customer
112623149,3/6/2021 15:48,3/6/2021 16:05,70785,1009,1091,Semple St & Louisa St,1023,Liberty Ave & Baum Blvd,Subscriber
112623165,3/6/2021 15:49,3/6/2021 16:24,70978,2078,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112623167,3/6/2021 15:49,3/6/2021 16:33,70947,2653,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112623234,3/6/2021 15:53,3/6/2021 15:55,71156,134,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,Subscriber
112623280,3/6/2021 15:57,3/6/2021 16:12,70383,886,1044,Zulema St & Coltart Ave,1084,Hot Metal St & Tunnel Blvd,Subscriber
112623314,3/6/2021 15:59,3/6/2021 16:06,71175,429,1008,Centre Ave & PPG Paints Arena,1000,Liberty Ave & Stanwix St,Subscriber
112623361,3/6/2021 16:03,3/6/2021 16:15,70784,762,1041,Fifth Ave & S Bouquet St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
112623380,3/6/2021 16:04,3/6/2021 16:20,70752,975,49651,Grant St & Strawberry Way,49611,24th St & Smallman St,Customer
112623463,3/6/2021 16:10,3/6/2021 16:15,70362,259,1099,Forbes Ave & S Craig St,49271,S Craig St & 5th Ave,Subscriber
112623477,3/6/2021 16:11,3/6/2021 17:00,70926,2942,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
112623527,3/6/2021 16:15,3/6/2021 17:13,70988,3518,1027,Shady Ave & Ellsworth Ave,1027,Shady Ave & Ellsworth Ave,Customer
112623548,3/6/2021 16:16,3/6/2021 16:26,70371,571,1013,Isabella St & Federal St (PNC Park),1015,Federal St & E North Ave,Subscriber
112623713,3/6/2021 16:29,3/6/2021 17:38,70773,4124,1064,Frankstown Ave & E Liberty Blvd,1064,Frankstown Ave & E Liberty Blvd,Customer
112623714,3/6/2021 16:29,3/6/2021 16:37,70604,465,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Subscriber
112623723,3/6/2021 16:30,3/6/2021 17:39,70759,4116,1064,Frankstown Ave & E Liberty Blvd,1064,Frankstown Ave & E Liberty Blvd,Customer
112623733,3/6/2021 16:31,3/6/2021 17:39,70190,4085,1064,Frankstown Ave & E Liberty Blvd,1064,Frankstown Ave & E Liberty Blvd,Customer
112623735,3/6/2021 16:31,3/6/2021 17:47,70945,4568,1031,Maryland Ave & Ellsworth Ave,1093,S Bouquet Ave & Sennott St,Customer
112623740,3/6/2021 16:32,3/6/2021 17:46,70743,4458,1031,Maryland Ave & Ellsworth Ave,1093,S Bouquet Ave & Sennott St,Subscriber
112623744,3/6/2021 16:32,3/6/2021 16:39,70662,440,1094,O'Hara St & Desoto St,1034,Ellsworth Ave & N Neville St,Subscriber
112623746,3/6/2021 16:32,3/6/2021 17:46,70764,4434,1031,Maryland Ave & Ellsworth Ave,1093,S Bouquet Ave & Sennott St,Customer
112623784,3/6/2021 16:37,3/6/2021 16:46,70854,550,1091,Semple St & Louisa St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
112623814,3/6/2021 16:40,3/6/2021 16:56,70914,934,1017,21st St & Penn Ave,49951,Butler St & 36th St,Customer
112623832,3/6/2021 16:42,3/6/2021 16:56,70756,812,49251,Schenley Dr & Forbes Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
112623948,3/6/2021 16:52,3/6/2021 17:05,70961,779,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Subscriber
112623951,3/6/2021 16:52,3/6/2021 16:57,70579,272,49301,Centre Ave & N Craig St,1099,Forbes Ave & S Craig St,Subscriber
112624044,3/6/2021 16:59,3/6/2021 17:10,71217,660,49301,Centre Ave & N Craig St,1041,Fifth Ave & S Bouquet St,Customer
112624061,3/6/2021 17:01,3/6/2021 18:03,70522,3711,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
112624106,3/6/2021 17:06,3/6/2021 17:35,70978,1771,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112624113,3/6/2021 17:06,3/6/2021 17:37,71174,1833,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
112624163,3/6/2021 17:10,3/7/2021 9:06,70666,57407,1044,Zulema St & Coltart Ave,1047,S 22nd St & E Carson St,Customer
112624169,3/6/2021 17:11,3/6/2021 17:21,70752,626,49611,24th St & Smallman St,49641,11th St & Penn Ave,Customer
112624181,3/6/2021 17:12,3/6/2021 17:15,70677,199,1094,O'Hara St & Desoto St,1097,Tennyson Ave & Fifth Ave,Subscriber
112624182,3/6/2021 17:12,3/6/2021 17:21,70816,549,49611,24th St & Smallman St,49641,11th St & Penn Ave,Customer
112624183,3/6/2021 17:12,3/6/2021 17:15,70969,185,1094,O'Hara St & Desoto St,1097,Tennyson Ave & Fifth Ave,Subscriber
112624335,3/6/2021 17:25,3/6/2021 17:33,70964,506,1017,21st St & Penn Ave,49691,Liberty Ave & 6th St,Subscriber
112624341,3/6/2021 17:25,3/6/2021 17:35,70924,574,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1038,Boulevard of the Allies & Parkview Ave,Subscriber
112624388,3/6/2021 17:30,3/6/2021 17:47,70854,1032,1045,S 27th St & Sidney St. (Southside Works),1093,S Bouquet Ave & Sennott St,Subscriber
112624422,3/6/2021 17:33,3/6/2021 18:08,70905,2093,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
112624426,3/6/2021 17:33,3/6/2021 17:53,70902,1196,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
112624448,3/6/2021 17:35,3/6/2021 18:06,70625,1903,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
112624452,3/6/2021 17:35,3/6/2021 17:36,70828,83,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
112624455,3/6/2021 17:35,3/6/2021 17:53,70399,1060,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
112624462,3/6/2021 17:36,3/6/2021 17:52,70004,1000,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
112624463,3/6/2021 17:36,3/6/2021 18:07,70383,1887,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
112624470,3/6/2021 17:36,3/7/2021 3:30,70667,35629,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
112624476,3/6/2021 17:37,3/6/2021 18:07,70926,1775,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
112624563,3/6/2021 17:44,3/7/2021 14:40,70804,75333,1093,S Bouquet Ave & Sennott St,1068,Forbes Ave & Murray Ave,Customer
112624578,3/6/2021 17:46,3/6/2021 18:38,71180,3121,1093,S Bouquet Ave & Sennott St,1070,Hobart St & Wightman St,Customer
112624604,3/6/2021 17:49,3/6/2021 18:06,70276,997,1047,S 22nd St & E Carson St,1044,Zulema St & Coltart Ave,Subscriber
112624626,3/6/2021 17:51,3/6/2021 18:03,70371,737,1015,Federal St & E North Ave,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
112624629,3/6/2021 17:51,3/6/2021 17:56,70151,294,1047,S 22nd St & E Carson St,,BIKE 70151,Subscriber
112624721,3/6/2021 18:01,3/6/2021 18:34,70980,1941,1037,Frew St & Schenley Dr,1029,Alder St & S Highland Ave,Customer
112624762,3/6/2021 18:04,3/6/2021 18:12,70151,459,,BIKE 70151,1047,S 22nd St & E Carson St,Subscriber
112624944,3/6/2021 18:19,3/6/2021 18:21,70586,142,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
112624972,3/6/2021 18:21,3/6/2021 18:25,71217,200,1041,Fifth Ave & S Bouquet St,1035,Fifth Ave & S Dithridge St,Subscriber
112624999,3/6/2021 18:24,3/6/2021 18:37,70909,825,49801,Microsoft,1015,Federal St & E North Ave,Subscriber
112625006,3/6/2021 18:24,3/6/2021 18:39,70802,878,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1031,Maryland Ave & Ellsworth Ave,Subscriber
112625007,3/6/2021 18:24,3/6/2021 18:38,70789,838,49801,Microsoft,1015,Federal St & E North Ave,Customer
112625158,3/6/2021 18:38,3/6/2021 19:28,70806,3022,1070,Hobart St & Wightman St,1099,Forbes Ave & S Craig St,Subscriber
112625164,3/6/2021 18:38,3/6/2021 19:29,70834,3010,1070,Hobart St & Wightman St,1099,Forbes Ave & S Craig St,Subscriber
112625214,3/6/2021 18:43,3/6/2021 19:22,70698,2359,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
112625282,3/6/2021 18:50,3/6/2021 19:04,71180,809,1070,Hobart St & Wightman St,1032,Walnut St & College St,Subscriber
112625393,3/6/2021 19:02,3/6/2021 19:06,70755,214,1094,O'Hara St & Desoto St,1097,Tennyson Ave & Fifth Ave,Subscriber
112625407,3/6/2021 19:04,3/6/2021 19:09,70982,344,1044,Zulema St & Coltart Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
112625412,3/6/2021 19:04,3/6/2021 19:47,70610,2586,1007,Stevenson St & Forbes Ave,,BIKE 70610,Customer
112625467,3/6/2021 19:08,3/6/2021 19:46,71197,2267,1091,Semple St & Louisa St,1091,Semple St & Louisa St,Customer
112625483,3/6/2021 19:11,3/6/2021 19:23,70623,706,49301,Centre Ave & N Craig St,1041,Fifth Ave & S Bouquet St,Subscriber
112625736,3/6/2021 19:41,3/6/2021 20:06,70579,1541,1099,Forbes Ave & S Craig St,1070,Hobart St & Wightman St,Subscriber
112625754,3/6/2021 19:44,3/6/2021 20:07,70087,1407,1099,Forbes Ave & S Craig St,1070,Hobart St & Wightman St,Subscriber
112625863,3/6/2021 19:57,3/6/2021 20:04,70784,438,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1038,Boulevard of the Allies & Parkview Ave,Subscriber
112625916,3/6/2021 20:04,3/6/2021 21:24,70638,4792,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
112625938,3/6/2021 20:07,3/6/2021 21:31,70814,5091,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
112625942,3/6/2021 20:07,3/6/2021 21:22,70819,4462,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
112626157,3/6/2021 20:35,3/6/2021 20:50,70371,876,1012,North Shore Trail & Fort Duquesne Bridge,1002,Third Ave & Wood St,Subscriber
112626159,3/6/2021 20:36,3/6/2021 20:46,71233,621,1052,McAnulty Dr & Forbes Ave,1049,S 12th St & E Carson St,Customer
112626214,3/6/2021 20:46,3/6/2021 20:54,70624,449,1015,Federal St & E North Ave,49691,Liberty Ave & 6th St,Customer
112626288,3/6/2021 20:58,3/6/2021 21:09,70371,679,1002,Third Ave & Wood St,49621,14th St & Penn Ave,Subscriber
112626384,3/6/2021 21:18,3/6/2021 22:20,70660,3708,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),49501,Penn Ave & 39th St,Customer
112626586,3/6/2021 22:13,3/6/2021 23:07,70965,3223,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
112626672,3/6/2021 22:40,3/6/2021 22:50,70682,572,49301,Centre Ave & N Craig St,,BIKE 70682,Customer
112626691,3/6/2021 22:47,3/6/2021 22:59,70552,708,1038,Boulevard of the Allies & Parkview Ave,1034,Ellsworth Ave & N Neville St,Subscriber
112626699,3/6/2021 22:50,3/6/2021 23:06,70829,937,1003,First Ave & Smithfield St,1060,Penn Ave & 29th St,Subscriber
112626708,3/6/2021 22:54,3/6/2021 23:17,70542,1419,1029,Alder St & S Highland Ave,1047,S 22nd St & E Carson St,Customer
112626709,3/6/2021 22:54,3/6/2021 23:30,71197,2138,1091,Semple St & Louisa St,1091,Semple St & Louisa St,Customer
112626710,3/6/2021 22:54,3/6/2021 23:30,71219,2120,1091,Semple St & Louisa St,1091,Semple St & Louisa St,Customer
112626733,3/6/2021 22:59,3/6/2021 23:06,70682,456,,BIKE 70682,49301,Centre Ave & N Craig St,Customer
112626799,3/6/2021 23:17,3/6/2021 23:32,70661,925,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1091,Semple St & Louisa St,Subscriber
112626865,3/6/2021 23:41,3/6/2021 23:52,70814,620,1000,Liberty Ave & Stanwix St,1008,Centre Ave & PPG Paints Arena,Subscriber
112626899,3/7/2021 0:00,3/7/2021 0:21,70797,1243,1007,Stevenson St & Forbes Ave,1041,Fifth Ave & S Bouquet St,Customer
112626900,3/7/2021 0:00,3/7/2021 0:21,70859,1253,1007,Stevenson St & Forbes Ave,1041,Fifth Ave & S Bouquet St,Customer
112626901,3/7/2021 0:00,3/7/2021 0:21,70781,1250,1007,Stevenson St & Forbes Ave,1041,Fifth Ave & S Bouquet St,Customer
112626902,3/7/2021 0:01,3/7/2021 0:22,70831,1291,1007,Stevenson St & Forbes Ave,1041,Fifth Ave & S Bouquet St,Customer
112627085,3/7/2021 1:09,3/7/2021 1:16,70961,434,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
112627335,3/7/2021 2:07,3/7/2021 2:38,70007,1840,1084,Hot Metal St & Tunnel Blvd,,BIKE 70007,Customer
112627480,3/7/2021 2:29,3/7/2021 2:35,70961,368,1029,Alder St & S Highland Ave,1024,S Negley Ave & Baum Blvd,Subscriber
112627601,3/7/2021 2:47,3/7/2021 2:55,70173,470,1052,McAnulty Dr & Forbes Ave,1052,McAnulty Dr & Forbes Ave,Subscriber
112627624,3/7/2021 2:50,3/7/2021 2:58,70037,423,1099,Forbes Ave & S Craig St,49301,Centre Ave & N Craig St,Subscriber
112627759,3/7/2021 3:08,3/7/2021 3:46,71197,2307,1091,Semple St & Louisa St,1091,Semple St & Louisa St,Customer
112627777,3/7/2021 3:10,3/7/2021 3:46,70991,2172,1091,Semple St & Louisa St,1091,Semple St & Louisa St,Customer
112631743,3/7/2021 6:28,3/7/2021 6:36,70531,450,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Subscriber
112631968,3/7/2021 6:35,3/7/2021 12:17,71227,20527,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
112632049,3/7/2021 6:37,3/7/2021 6:46,70597,552,1032,Walnut St & College St,1064,Frankstown Ave & E Liberty Blvd,Subscriber
112633258,3/7/2021 7:07,3/7/2021 7:12,70618,296,49561,Butler St & 48th St,49951,Butler St & 36th St,Subscriber
112634717,3/7/2021 7:42,3/7/2021 7:57,70752,892,49641,11th St & Penn Ave,49641,11th St & Penn Ave,Customer
112635122,3/7/2021 7:52,3/7/2021 7:59,70682,479,49301,Centre Ave & N Craig St,1093,S Bouquet Ave & Sennott St,Subscriber
112635449,3/7/2021 7:59,3/7/2021 8:04,70752,336,49641,11th St & Penn Ave,1009,12th St & Penn Ave,Customer
112639253,3/7/2021 9:21,3/7/2021 9:28,70866,432,49671,9th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
112639391,3/7/2021 9:23,3/7/2021 9:44,70737,1225,,BIKE 70737,49671,9th St & Penn Ave,Subscriber
112640406,3/7/2021 9:44,3/7/2021 10:29,70610,2719,,BIKE 70610,,BIKE 70610,Customer
112641541,3/7/2021 10:07,3/7/2021 10:12,70743,265,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
112642466,3/7/2021 10:29,3/8/2021 7:19,70046,75026,1035,Fifth Ave & S Dithridge St,1037,Frew St & Schenley Dr,Customer
112642660,3/7/2021 10:33,3/7/2021 11:26,70684,3132,1032,Walnut St & College St,49561,Butler St & 48th St,Customer
112642687,3/7/2021 10:34,3/7/2021 11:26,70580,3100,1032,Walnut St & College St,49561,Butler St & 48th St,Customer
112642730,3/7/2021 10:35,3/7/2021 10:36,70689,101,1025,Penn Ave & N Fairmount St,1025,Penn Ave & N Fairmount St,Subscriber
112643409,3/7/2021 10:51,3/7/2021 11:01,70834,598,1099,Forbes Ave & S Craig St,1043,S Millvale Ave & Centre Ave,Subscriber
112643876,3/7/2021 11:01,3/7/2021 12:29,70074,5251,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
112643949,3/7/2021 11:03,3/7/2021 16:24,70960,19291,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
112643993,3/7/2021 11:04,3/7/2021 12:30,70703,5176,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
112643999,3/7/2021 11:04,3/7/2021 11:10,71154,342,1054,Smithfield St & Fourth Ave,,BIKE 71154,Subscriber
112644032,3/7/2021 11:05,3/7/2021 12:29,70005,5036,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
112644353,3/7/2021 11:12,3/7/2021 11:41,70737,1745,49671,9th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
112645021,3/7/2021 11:29,3/7/2021 13:04,70529,5663,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
112645054,3/7/2021 11:30,3/7/2021 13:03,70090,5565,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
112645079,3/7/2021 11:31,3/7/2021 15:36,70625,14707,1012,North Shore Trail & Fort Duquesne Bridge,49671,9th St & Penn Ave,Customer
112645119,3/7/2021 11:32,3/7/2021 11:59,70858,1620,1012,North Shore Trail & Fort Duquesne Bridge,49671,9th St & Penn Ave,Customer
112645145,3/7/2021 11:32,3/7/2021 11:59,70926,1596,1012,North Shore Trail & Fort Duquesne Bridge,49671,9th St & Penn Ave,Customer
112645450,3/7/2021 11:41,3/7/2021 11:49,70909,470,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Subscriber
112645522,3/7/2021 11:43,3/7/2021 12:11,70995,1686,1054,Smithfield St & Fourth Ave,1005,Forbes Ave & Grant St,Customer
112645643,3/7/2021 11:46,3/7/2021 12:05,70775,1163,1023,Liberty Ave & Baum Blvd,1099,Forbes Ave & S Craig St,Customer
112645892,3/7/2021 11:52,3/7/2021 11:57,70604,312,1015,Federal St & E North Ave,,BIKE 70604,Subscriber
112646203,3/7/2021 12:00,3/7/2021 13:02,70271,3728,1043,S Millvale Ave & Centre Ave,1041,Fifth Ave & S Bouquet St,Customer
112646239,3/7/2021 12:01,3/7/2021 13:01,71172,3590,1043,S Millvale Ave & Centre Ave,1041,Fifth Ave & S Bouquet St,Customer
112646329,3/7/2021 12:04,3/7/2021 12:07,70604,177,,BIKE 70604,1015,Federal St & E North Ave,Subscriber
112646473,3/7/2021 12:08,3/7/2021 12:12,70775,252,1099,Forbes Ave & S Craig St,1099,Forbes Ave & S Craig St,Subscriber
112646504,3/7/2021 12:09,3/7/2021 12:17,71232,490,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,Subscriber
112646519,3/7/2021 12:09,3/7/2021 12:16,71185,423,1099,Forbes Ave & S Craig St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
112647104,3/7/2021 12:28,3/7/2021 12:51,70809,1398,49401,Stanton Ave & N Negley Ave,1021,Taylor St & Liberty Ave,Customer
112647123,3/7/2021 12:29,3/7/2021 12:51,70701,1356,49401,Stanton Ave & N Negley Ave,1021,Taylor St & Liberty Ave,Customer
112647200,3/7/2021 12:31,3/7/2021 12:42,70961,663,1024,S Negley Ave & Baum Blvd,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
112647608,3/7/2021 12:45,3/7/2021 12:50,71214,283,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Customer
112647616,3/7/2021 12:45,3/7/2021 12:50,70827,266,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
112648143,3/7/2021 13:07,3/7/2021 13:56,70553,2937,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
112648175,3/7/2021 13:09,3/7/2021 13:59,70255,3008,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
112648220,3/7/2021 13:11,3/7/2021 14:18,70684,4031,49561,Butler St & 48th St,1062,S Winebiddle St & Penn Ave,Customer
112648226,3/7/2021 13:11,3/7/2021 14:18,70580,4018,49561,Butler St & 48th St,1062,S Winebiddle St & Penn Ave,Customer
112648513,3/7/2021 13:24,3/7/2021 13:51,70371,1600,49621,14th St & Penn Ave,1018,Butler St & Stanton Ave,Subscriber
112648540,3/7/2021 13:25,3/7/2021 13:30,70682,254,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Customer
112648842,3/7/2021 13:41,3/7/2021 14:00,70661,1138,1091,Semple St & Louisa St,1023,Liberty Ave & Baum Blvd,Subscriber
112649118,3/7/2021 13:53,3/7/2021 14:02,70037,522,49301,Centre Ave & N Craig St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
